,Airline,Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Equipment,Original Airline,Src City,Dest City,Airline Name
20941,DL,2009,JFK,3797,DTW,3645,M88 CR9 73H 319,DL,New York,Detroit,Condor Flugdienst
20942,DL,2009,JFK,3797,DUB,599,752,DL,New York,Dublin,Condor Flugdienst
20943,DL,2009,JFK,3797,FCO,1555,772 333 330,DL,New York,Rome,Condor Flugdienst
20944,DL,2009,JFK,3797,FLL,3533,752 M88 73H 738,DL,New York,Fort Lauderdale,Condor Flugdienst
20945,DL,2009,JFK,3797,FRA,340,76W,DL,New York,Frankfurt,Condor Flugdienst
20946,DL,2009,JFK,3797,GND,2882,73H,DL,New York,Point Salines,Condor Flugdienst
20947,DL,2009,JFK,3797,GRU,2564,764,DL,New York,Sao Paulo,Condor Flugdienst
20948,DL,2009,JFK,3797,GUA,1767,752,DL,New York,Guatemala City,Condor Flugdienst
20949,DL,2009,JFK,3797,IAD,3714,CR7 ERJ CRJ,DL,New York,Washington,Condor Flugdienst
20950,DL,2009,JFK,3797,ICN,3930,77W 388,DL,New York,Seoul,Condor Flugdienst
20951,DL,2009,JFK,3797,IND,3585,CR9,DL,New York,Indianapolis,Condor Flugdienst
20952,DL,2009,JFK,3797,JAX,3712,CR9,DL,New York,Jacksonville,Condor Flugdienst
20953,DL,2009,JFK,3797,LAS,3877,73H 738 757,DL,New York,Las Vegas,Condor Flugdienst
20954,DL,2009,JFK,3797,LAX,3484,76W 752,DL,New York,Los Angeles,Condor Flugdienst
20955,DL,2009,JFK,3797,LHR,507,764 76W,DL,New York,London,Condor Flugdienst
20956,DL,2009,JFK,3797,LIR,1881,73H,DL,New York,Liberia,Condor Flugdienst
20957,DL,2009,JFK,3797,MAD,1229,764,DL,New York,Madrid,Condor Flugdienst
20958,DL,2009,JFK,3797,MBJ,1780,73H,DL,New York,Montego Bay,Condor Flugdienst
20959,DL,2009,JFK,3797,MCO,3878,752 73H M88 738,DL,New York,Orlando,Condor Flugdienst
20960,DL,2009,JFK,3797,MEX,1824,738 757 787,DL,New York,Mexico City,Condor Flugdienst
20961,DL,2009,JFK,3797,MIA,3576,73H M88 738 319,DL,New York,Miami,Condor Flugdienst
20962,DL,2009,JFK,3797,MSP,3858,CR9 319 M88,DL,New York,Minneapolis,Condor Flugdienst
20963,DL,2009,JFK,3797,MSY,3861,CR9,DL,New York,New Orleans,Condor Flugdienst
20964,DL,2009,JFK,3797,MXP,1524,764 330,DL,New York,Milano,Condor Flugdienst
20965,DL,2009,JFK,3797,NAS,1953,M88,DL,New York,Nassau,Condor Flugdienst
20966,DL,2009,JFK,3797,NCE,1354,764,DL,New York,Nice,Condor Flugdienst
20967,DL,2009,JFK,3797,NRT,2279,744,DL,New York,Tokyo,Condor Flugdienst
20968,DL,2009,JFK,3797,ORD,3830,CR9,DL,New York,Chicago,Condor Flugdienst
20969,DL,2009,JFK,3797,ORF,3611,ERJ,DL,New York,Norfolk,Condor Flugdienst
20970,DL,2009,JFK,3797,PAP,1897,738,DL,New York,Port-au-prince,Condor Flugdienst
20971,DL,2009,JFK,3797,PDX,3720,752 73H,DL,New York,Portland,Condor Flugdienst
20972,DL,2009,JFK,3797,PHL,3752,ERJ CRJ 752,DL,New York,Philadelphia,Condor Flugdienst
20973,DL,2009,JFK,3797,PHX,3462,738 73H,DL,New York,Phoenix,Condor Flugdienst
20974,DL,2009,JFK,3797,PIT,3570,CR9 752 ERJ,DL,New York,Pittsburgh,Condor Flugdienst
20975,DL,2009,JFK,3797,PLS,1754,73H,DL,New York,Providenciales,Condor Flugdienst
20976,DL,2009,JFK,3797,PUJ,1760,73H,DL,New York,Punta Cana,Condor Flugdienst
20977,DL,2009,JFK,3797,PVG,3406,346,DL,New York,Shanghai,Condor Flugdienst
20978,DL,2009,JFK,3797,RDU,3626,CR7 CR9,DL,New York,Raleigh-durham,Condor Flugdienst
20979,DL,2009,JFK,3797,RIC,3608,ERJ CR9,DL,New York,Richmond,Condor Flugdienst
20980,DL,2009,JFK,3797,ROC,3622,CRJ ERJ CR9,DL,New York,Rochester,Condor Flugdienst
20981,DL,2009,JFK,3797,SAN,3731,757 73H,DL,New York,San Diego,Condor Flugdienst
20982,DL,2009,JFK,3797,SAT,3621,73H,DL,New York,San Antonio,Condor Flugdienst
20983,DL,2009,JFK,3797,SAV,3613,CR9 CR7,DL,New York,Savannah,Condor Flugdienst
20984,DL,2009,JFK,3797,SDF,4014,CRJ ERJ,DL,New York,Louisville,Condor Flugdienst
20985,DL,2009,JFK,3797,SDQ,1762,73H,DL,New York,Santo Domingo,Condor Flugdienst
20986,DL,2009,JFK,3797,SEA,3577,752 757,DL,New York,Seattle,Condor Flugdienst
20987,DL,2009,JFK,3797,SFO,3469,752,DL,New York,San Francisco,Condor Flugdienst
20988,DL,2009,JFK,3797,SJO,1885,757,DL,New York,San Jose,Condor Flugdienst
20989,DL,2009,JFK,3797,SJU,2890,73H 752 757,DL,New York,San Juan,Condor Flugdienst
20990,DL,2009,JFK,3797,SLC,3536,757 73H 738 739 752,DL,New York,Salt Lake City,Condor Flugdienst
20991,DL,2009,JFK,3797,STI,1764,73H,DL,New York,Santiago,Condor Flugdienst
20992,DL,2009,JFK,3797,STL,3678,CR7 CR9,DL,New York,St. Louis,Condor Flugdienst
20993,DL,2009,JFK,3797,STT,2883,757,DL,New York,St. Thomas,Condor Flugdienst
20994,DL,2009,JFK,3797,SVO,2985,333 76W 77W,DL,New York,Moscow,Condor Flugdienst
20995,DL,2009,JFK,3797,SXM,2899,752,DL,New York,Philipsburg,Condor Flugdienst
20996,DL,2009,JFK,3797,SYR,3745,ERJ,DL,New York,Syracuse,Condor Flugdienst
20997,DL,2009,JFK,3797,TLV,1590,744,DL,New York,Tel-aviv,Condor Flugdienst
20998,DL,2009,JFK,3797,TPA,3646,M88 738 73H,DL,New York,Tampa,Condor Flugdienst
20999,DL,2009,JFK,3797,VCE,1551,764,DL,New York,Venice,Condor Flugdienst
21000,DL,2009,JFK,3797,YUL,146,ERJ CRJ,DL,New York,Montreal,Condor Flugdienst
21001,DL,2009,JFK,3797,YYC,178,736,DL,New York,Calgary,Condor Flugdienst
21002,DL,2009,JFK,3797,YYZ,193,CRJ CR7 ERJ,DL,New York,Toronto,Condor Flugdienst
21084,DL,2009,LAX,3484,SFO,3469,E75,DL,Los Angeles,San Francisco,Condor Flugdienst
21101,DL,2009,LGA,3697,ATL,3682,M88 757 320 738 739 73W,DL,New York,Atlanta,Condor Flugdienst
21102,DL,2009,LGA,3697,AUA,2895,738,DL,New York,Oranjestad,Condor Flugdienst
21103,DL,2009,LGA,3697,BGR,3463,CR7,DL,New York,Bangor,Condor Flugdienst
21104,DL,2009,LGA,3697,BHM,3811,CR9 CR7,DL,New York,Birmingham,Condor Flugdienst
21105,DL,2009,LGA,3697,BNA,3690,CR7 CR9,DL,New York,Nashville,Condor Flugdienst
21106,DL,2009,LGA,3697,BOS,3448,E75,DL,New York,Boston,Condor Flugdienst
21107,DL,2009,LGA,3697,BTV,3711,CR7,DL,New York,Burlington,Condor Flugdienst
21108,DL,2009,LGA,3697,BUF,3820,CR7,DL,New York,Buffalo,Condor Flugdienst
21109,DL,2009,LGA,3697,CAE,3561,CRJ,DL,New York,Columbia,Condor Flugdienst
21110,DL,2009,LGA,3697,CHO,4015,CR7,DL,New York,Charlottesville VA,Condor Flugdienst
21111,DL,2009,LGA,3697,CHS,3806,CR7,DL,New York,Charleston,Condor Flugdienst
21112,DL,2009,LGA,3697,CLE,3486,CR7,DL,New York,Cleveland,Condor Flugdienst
21113,DL,2009,LGA,3697,CLT,3876,E75 CR7,DL,New York,Charlotte,Condor Flugdienst
21114,DL,2009,LGA,3697,CMH,3759,E70 E75 CR7 ERJ,DL,New York,Columbus,Condor Flugdienst
21115,DL,2009,LGA,3697,CVG,3488,CR7,DL,New York,Cincinnati,Condor Flugdienst
21116,DL,2009,LGA,3697,DAY,3627,ERJ,DL,New York,Dayton,Condor Flugdienst
21117,DL,2009,LGA,3697,DCA,3520,E70 E75,DL,New York,Washington,Condor Flugdienst
21118,DL,2009,LGA,3697,DEN,3751,320,DL,New York,Denver,Condor Flugdienst
21119,DL,2009,LGA,3697,DFW,3670,E75,DL,New York,Dallas-Fort Worth,Condor Flugdienst
21120,DL,2009,LGA,3697,DSM,3729,CR9,DL,New York,Des Moines,Condor Flugdienst
21121,DL,2009,LGA,3697,DTW,3645,319 M88 738,DL,New York,Detroit,Condor Flugdienst
21122,DL,2009,LGA,3697,EYW,3875,73W,DL,New York,Key West,Condor Flugdienst
21123,DL,2009,LGA,3697,FLL,3533,M88 738 319,DL,New York,Fort Lauderdale,Condor Flugdienst
21124,DL,2009,LGA,3697,GRR,3685,CR7,DL,New York,Grand Rapids,Condor Flugdienst
21125,DL,2009,LGA,3697,GSO,4008,CR7,DL,New York,Greensboro,Condor Flugdienst
21126,DL,2009,LGA,3697,GSP,4034,CRJ,DL,New York,Greenville,Condor Flugdienst
21127,DL,2009,LGA,3697,IAH,3550,E70 E75,DL,New York,Houston,Condor Flugdienst
21128,DL,2009,LGA,3697,ILM,3845,ERJ,DL,New York,Wilmington,Condor Flugdienst
21129,DL,2009,LGA,3697,IND,3585,E75 CR7,DL,New York,Indianapolis,Condor Flugdienst
21130,DL,2009,LGA,3697,JAX,3712,CR7,DL,New York,Jacksonville,Condor Flugdienst
21131,DL,2009,LGA,3697,LEX,4017,ERJ,DL,New York,Lexington KY,Condor Flugdienst
21132,DL,2009,LGA,3697,MCI,3458,CR7 E75 E70,DL,New York,Kansas City,Condor Flugdienst
21133,DL,2009,LGA,3697,MCO,3878,319 M88 738,DL,New York,Orlando,Condor Flugdienst
21134,DL,2009,LGA,3697,MEM,3473,CR9,DL,New York,Memphis,Condor Flugdienst
21135,DL,2009,LGA,3697,MHT,4011,ERJ,DL,New York,Manchester NH,Condor Flugdienst
21136,DL,2009,LGA,3697,MIA,3576,M88 320 738,DL,New York,Miami,Condor Flugdienst
21137,DL,2009,LGA,3697,MKE,3717,CR7,DL,New York,Milwaukee,Condor Flugdienst
21138,DL,2009,LGA,3697,MSN,3459,E70,DL,New York,Madison,Condor Flugdienst
21139,DL,2009,LGA,3697,MSP,3858,319 320 M88,DL,New York,Minneapolis,Condor Flugdienst
21140,DL,2009,LGA,3697,MSY,3861,319,DL,New York,New Orleans,Condor Flugdienst
21141,DL,2009,LGA,3697,MYR,3515,E75,DL,New York,Myrtle Beach,Condor Flugdienst
21142,DL,2009,LGA,3697,OMA,3454,E75,DL,New York,Omaha,Condor Flugdienst
21143,DL,2009,LGA,3697,ORD,3830,E75 E70,DL,New York,Chicago,Condor Flugdienst
21144,DL,2009,LGA,3697,ORF,3611,CR7,DL,New York,Norfolk,Condor Flugdienst
21145,DL,2009,LGA,3697,PBI,3722,319,DL,New York,West Palm Beach,Condor Flugdienst
21146,DL,2009,LGA,3697,PIT,3570,CR9 CR7,DL,New York,Pittsburgh,Condor Flugdienst
21147,DL,2009,LGA,3697,PWM,3862,ERJ M88,DL,New York,Portland,Condor Flugdienst
21148,DL,2009,LGA,3697,RDU,3626,CR7,DL,New York,Raleigh-durham,Condor Flugdienst
21149,DL,2009,LGA,3697,RIC,3608,CR7,DL,New York,Richmond,Condor Flugdienst
21150,DL,2009,LGA,3697,ROC,3622,CR7 CR9,DL,New York,Rochester,Condor Flugdienst
21151,DL,2009,LGA,3697,RSW,3793,CR9,DL,New York,Fort Myers,Condor Flugdienst
21152,DL,2009,LGA,3697,SAV,3613,CR7,DL,New York,Savannah,Condor Flugdienst
21153,DL,2009,LGA,3697,SDF,4014,ERJ,DL,New York,Louisville,Condor Flugdienst
21154,DL,2009,LGA,3697,SRQ,4067,319,DL,New York,Sarasota,Condor Flugdienst
21155,DL,2009,LGA,3697,STL,3678,CR7,DL,New York,St. Louis,Condor Flugdienst
21156,DL,2009,LGA,3697,SYR,3745,CR7,DL,New York,Syracuse,Condor Flugdienst
21157,DL,2009,LGA,3697,TPA,3646,319 M88 320,DL,New York,Tampa,Condor Flugdienst
21158,DL,2009,LGA,3697,TYS,3676,CRJ,DL,New York,Knoxville,Condor Flugdienst
21159,DL,2009,LGA,3697,YHZ,73,CR7,DL,New York,Halifax,Condor Flugdienst
21160,DL,2009,LGA,3697,YUL,146,ERJ CR7,DL,New York,Montreal,Condor Flugdienst
21161,DL,2009,LGA,3697,YYZ,193,736 73W,DL,New York,Toronto,Condor Flugdienst
21176,DL,2009,LHR,507,SFO,3469,744,DL,London,San Francisco,Condor Flugdienst
21287,DL,2009,MEX,1824,SFO,3469,737,DL,Mexico City,San Francisco,Dennis Sky
21443,DL,2009,MSP,3858,SFO,3469,320 753 M90 757 738,DL,Minneapolis,San Francisco,Delta Air Lines
21612,DL,2009,PSP,3839,SFO,3469,734,DL,Palm Springs,San Francisco,Delta Air Lines
21627,DL,2009,PVG,3406,SFO,3469,332,DL,Shanghai,San Francisco,Delta Air Lines
21743,DL,2009,SEA,3577,SFO,3469,E75 734,DL,Seattle,San Francisco,Delta Air Lines
21854,DL,2009,SLC,3536,SFO,3469,320,DL,Salt Lake City,San Francisco,Delta Air Lines
21920,DL,2009,TPE,2276,SFO,3469,744,DL,Taipei,San Francisco,Delta Air Lines
22479,DY,3737,JFK,3797,ARN,737,788,DY,New York,Stockholm,Delta Air Lines
22480,DY,3737,JFK,3797,BGO,636,788,DY,New York,Bergen,Delta Air Lines
22481,DY,3737,JFK,3797,CPH,609,788,DY,New York,Copenhagen,Delta Air Lines
22482,DY,3737,JFK,3797,OSL,644,788,DY,New York,Oslo,Delta Air Lines
22948,EI,837,DUB,599,SFO,3469,332,EI,Dublin,San Francisco,Delta Air Lines
22980,EI,837,JFK,3797,DUB,599,330,EI,New York,Dublin,Delta Air Lines
22981,EI,837,JFK,3797,SNN,603,757,EI,New York,Shannon,Delta Air Lines
23228,EK,2183,DXB,2188,SFO,3469,77W,EK,Dubai,San Francisco,Delta Air Lines
23265,EK,2183,JFK,3797,DXB,2188,388,EK,New York,Dubai,Delta Air Lines
23266,EK,2183,JFK,3797,MXP,1524,77W,EK,New York,Milano,Delta Air Lines
23822,ET,2220,JFK,3797,FRA,340,744,ET,New York,Frankfurt,Norwegian Air Shuttle
24193,EY,2222,JFK,3797,AUH,2179,77W,EY,New York,Abu Dhabi,Norwegian Air Shuttle
24194,EY,2222,JFK,3797,CDG,1382,763 757,EY,New York,Paris,Norwegian Air Shuttle
24195,EY,2222,JFK,3797,LAS,3877,738,EY,New York,Las Vegas,Norwegian Air Shuttle
24196,EY,2222,JFK,3797,MSY,3861,E90 320,EY,New York,New Orleans,Norwegian Air Shuttle
24407,F9,2468,DEN,3751,SFO,3469,320 319,F9,Denver,San Francisco,Japan Asia Airways
24447,F9,2468,LGA,3697,DEN,3751,320,F9,New York,Denver,Aer Lingus
24740,FI,2835,JFK,3797,KEF,16,75T,FI,New York,Keflavik,Emirates
24897,FL,1316,ATL,3682,SFO,3469,73G,FL,Atlanta,San Francisco,Emirates
25025,FL,1316,DAL,3502,SFO,3469,73W,FL,Dallas,San Francisco,Iran Aseman Airlines
25085,FL,1316,FLL,3533,SFO,3469,73W,FL,Fort Lauderdale,San Francisco,Iran Aseman Airlines
25178,FL,1316,LGA,3697,ATL,3682,717,FL,New York,Atlanta,TAME
25179,FL,1316,LGA,3697,CAK,4112,717,FL,New York,Akron,TAME
25180,FL,1316,LGA,3697,MDW,3747,73H 73W,FL,New York,Chicago,TAME
25204,FL,1316,MCI,3458,SFO,3469,73W,FL,Kansas City,San Francisco,TAME
25293,FL,1316,MDW,3747,SFO,3469,73W,FL,Chicago,San Francisco,Ethiopian Airlines
25329,FL,1316,MKE,3717,SFO,3469,73W,FL,Milwaukee,San Francisco,Ethiopian Airlines
25429,FL,1316,RDU,3626,SFO,3469,73W,FL,Raleigh-durham,San Francisco,Ethiopian Airlines
25514,FL,1316,SNA,3867,SFO,3469,73W,FL,Santa Ana,San Francisco,Ethiopian Airlines
28737,G3,1790,JFK,3797,GRU,2564,764,G3,New York,Sao Paulo,Ryanair
30647,HA,2688,HNL,3728,SFO,3469,332,HA,Honolulu,San Francisco,City Connexion Airlines
30654,HA,2688,JFK,3797,HNL,3728,332,HA,New York,Honolulu,Gol Transportes Aéreos
30655,HA,2688,JFK,3797,LAS,3877,320,HA,New York,Las Vegas,Sky Express
30661,HA,2688,LAS,3877,SFO,3469,320,HA,Las Vegas,San Francisco,Sky Express
32014,HY,5281,JFK,3797,RIX,3953,763 764,HY,New York,Riga,Air Arabia
32535,IB,2822,JFK,3797,BCN,1218,763,IB,New York,Barcelona,Go One Airways
32536,IB,2822,JFK,3797,CDG,1382,763 757,IB,New York,Paris,Genesis
32537,IB,2822,JFK,3797,FCO,1555,763,IB,New York,Rome,Go One Airways
32538,IB,2822,JFK,3797,HEL,421,330,IB,New York,Helsinki,Genesis
32539,IB,2822,JFK,3797,LCY,503,318,IB,New York,London,Go One Airways
32540,IB,2822,JFK,3797,LHR,507,744 77W 777,IB,New York,London,Genesis
32541,IB,2822,JFK,3797,MAD,1229,333 346,IB,New York,Madrid,Go One Airways
32542,IB,2822,JFK,3797,MAN,478,757,IB,New York,Manchester,Genesis
32543,IB,2822,JFK,3797,MXP,1524,763,IB,New York,Milano,Go One Airways
32544,IB,2822,JFK,3797,ORY,1386,752,IB,New York,Paris,Genesis
32628,IB,2822,LHR,507,SFO,3469,744,IB,London,San Francisco,Miami Air International
34344,JJ,4867,JFK,3797,GIG,2560,763,JJ,New York,Rio De Janeiro,HQ- Business Express
34345,JJ,4867,JFK,3797,GRU,2564,773 77W 777,JJ,New York,Sao Paulo,Harmony Airways
34346,JJ,4867,JFK,3797,LIM,2789,763,JJ,New York,Lima,HQ- Business Express
34603,JL,2987,HND,2359,SFO,3469,788,JL,Tokyo,San Francisco,Hainan Airlines
34645,JL,2987,JFK,3797,MSY,3861,E90,JL,New York,New Orleans,Hainan Airlines
34646,JL,2987,JFK,3797,NRT,2279,788 773,JL,New York,Tokyo,Hainan Airlines
35982,KE,3163,ICN,3930,SFO,3469,77W 772,KE,Seoul,San Francisco,Iberia Airlines
36009,KE,3163,JFK,3797,ICN,3930,77W 388,KE,New York,Seoul,Iberia Airlines
36286,KL,3090,AMS,580,SFO,3469,747,KL,Amsterdam,San Francisco,Iberia Airlines
36449,KL,3090,ATL,3682,SFO,3469,739 763 757,KL,Atlanta,San Francisco,Meridiana
36697,KL,3090,JFK,3797,AMS,580,330 777 74M 747,KL,New York,Amsterdam,Isles of Scilly Skybus
36698,KL,3090,JFK,3797,ATL,3682,319 738 752 M88,KL,New York,Atlanta,Isles of Scilly Skybus
36699,KL,3090,JFK,3797,BCN,1218,330,KL,New York,Barcelona,Isles of Scilly Skybus
36700,KL,3090,JFK,3797,BRU,302,76W,KL,New York,Brussels,Isles of Scilly Skybus
36701,KL,3090,JFK,3797,DUB,599,757,KL,New York,Dublin,Isles of Scilly Skybus
36702,KL,3090,JFK,3797,FRA,340,76W,KL,New York,Frankfurt,Isles of Scilly Skybus
36703,KL,3090,JFK,3797,LHR,507,767 76W,KL,New York,London,Isles of Scilly Skybus
36704,KL,3090,JFK,3797,MAD,1229,767,KL,New York,Madrid,Isles of Scilly Skybus
36705,KL,3090,JFK,3797,MSY,3861,CR9,KL,New York,New Orleans,Isles of Scilly Skybus
36748,KL,3090,LGA,3697,ATL,3682,757 M88 73W,KL,New York,Atlanta,Iran Air
36807,KL,3090,MSP,3858,SFO,3469,757,KL,Minneapolis,San Francisco,Iran Air
36868,KL,3090,PSP,3839,SFO,3469,737,KL,Palm Springs,San Francisco,Iran Air
37392,KU,3179,JFK,3797,KWI,2176,777,KU,New York,Kuwait,Japan Air System
37393,KU,3179,JFK,3797,LHR,507,777,KU,New York,London,Japan Air System
37453,KX,1682,JFK,3797,GCM,1926,733,KX,New York,Georgetown,Japan Air System
37674,LA,3200,JFK,3797,LIM,2789,763,LA,New York,Lima,TAM Brazilian Airlines
37675,LA,3200,JFK,3797,SCL,2650,787,LA,New York,Santiago,TAM Brazilian Airlines
38348,LH,3320,FRA,340,SFO,3469,744 388,LH,Frankfurt,San Francisco,Japan Airlines
38451,LH,3320,JFK,3797,BRU,302,333,LH,New York,Brussels,Japan Airlines Domestic
38452,LH,3320,JFK,3797,FRA,340,388 744,LH,New York,Frankfurt,Japan Airlines
38453,LH,3320,JFK,3797,MSY,3861,E90,LH,New York,New Orleans,Japan Airlines Domestic
38454,LH,3320,JFK,3797,MUC,346,333,LH,New York,Munich,Japan Airlines
38497,LH,3320,LHR,507,SFO,3469,777,LH,London,San Francisco,Japan Airlines Domestic
38653,LH,3320,MUC,346,SFO,3469,346,LH,Munich,San Francisco,Japan Airlines Domestic
39089,LO,3210,JFK,3797,WAW,679,788,LO,New York,Warsaw,Lion Mentari Airlines
39653,LX,4559,JFK,3797,GVA,1665,333,LX,New York,Geneva,Airlink Zambia
39654,LX,4559,JFK,3797,ZRH,1678,333,LX,New York,Zurich,Zambia Skyways
39812,LX,4559,ZRH,1678,SFO,3469,343,LX,Zurich,San Francisco,Air Astana
39842,LY,2150,JFK,3797,TLV,1590,744,LY,New York,Tel-aviv,Air Astana
40588,MH,3378,JFK,3797,LHR,507,777,MH,New York,London,KLM Royal Dutch Airlines
41283,MS,2143,JFK,3797,CAI,1128,773,MS,New York,Cairo,Kenya Airways
41680,MU,1758,JFK,3797,PVG,3406,346,MU,New York,Shanghai,Mauritania Airlines International
42160,MU,1758,PVG,3406,SFO,3469,332,MU,Shanghai,San Francisco,Lufthansa
42991,NH,324,JFK,3797,NRT,2279,77W,NH,New York,Tokyo,Lufthansa Cargo
43024,NH,324,KIX,3992,SFO,3469,777 788,NH,Osaka,San Francisco,Lufthansa
43154,NH,324,NRT,2279,SFO,3469,77W,NH,Tokyo,San Francisco,Lufthansa
43476,NK,4687,LGA,3697,DFW,3670,319,NK,New York,Dallas-Fort Worth,Lufthansa
43477,NK,4687,LGA,3697,DTW,3645,320,NK,New York,Detroit,Lufthansa Cargo
43478,NK,4687,LGA,3697,FLL,3533,321 320,NK,New York,Fort Lauderdale,Lufthansa
43479,NK,4687,LGA,3697,MYR,3515,320,NK,New York,Myrtle Beach,Lufthansa Cargo
43480,NK,4687,LGA,3697,ORD,3830,320,NK,New York,Chicago,Lufthansa
43876,NZ,345,AKL,2006,SFO,3469,772 744,NZ,Auckland,San Francisco,Lufthansa
43889,NZ,345,ATL,3682,SFO,3469,738,NZ,Atlanta,San Francisco,Lufthansa Cargo
43929,NZ,345,FRA,340,SFO,3469,744,NZ,Frankfurt,San Francisco,Lufthansa Cargo
43931,NZ,345,GDL,1804,SFO,3469,319 738,NZ,Guadalajara,San Francisco,Lufthansa Cargo
43961,NZ,345,LHR,507,SFO,3469,777,NZ,London,San Francisco,Lufthansa Cargo
43967,NZ,345,MEX,1824,SFO,3469,320,NZ,Mexico City,San Francisco,Lufthansa Cargo
44039,NZ,345,SYD,3361,SFO,3469,777,NZ,Sydney,San Francisco,Jin Air
44385,OJ,3826,JFK,3797,KIN,1779,752,OJ,New York,Kingston,Jet2.com
44605,OS,491,JFK,3797,VIE,1613,772,OS,New York,Vienna,Jet2.com
45062,OZ,28,ICN,3930,SFO,3469,77L,OZ,Seoul,San Francisco,North Flying
45089,OZ,28,JFK,3797,ICN,3930,77W,OZ,New York,Seoul,Nova Airline
45814,PK,3871,JFK,3797,LHE,2207,777,PK,New York,Lahore,Malaysia Airlines
46209,PR,3952,MNL,2397,SFO,3469,744,PR,Manila,San Francisco,Peach Aviation
46285,PS,5282,JFK,3797,KBP,2939,767,PS,New York,Kiev,Calm Air
46945,QF,4089,JFK,3797,LAX,3484,744,QF,New York,Los Angeles,China Eastern Airlines
47485,QR,4091,JFK,3797,BCN,1218,763,QR,New York,Barcelona,China Eastern Airlines
47486,QR,4091,JFK,3797,CDG,1382,757,QR,New York,Paris,China Eastern Airlines
47487,QR,4091,JFK,3797,DOH,11051,77W,QR,New York,Doha,China Eastern Airlines
47488,QR,4091,JFK,3797,LAS,3877,738,QR,New York,Las Vegas,China Eastern Airlines
47489,QR,4091,JFK,3797,MSY,3861,E90,QR,New York,New Orleans,China Eastern Airlines
47490,QR,4091,JFK,3797,MXP,1524,763,QR,New York,Milano,China Eastern Airlines
47491,QR,4091,JFK,3797,ORD,3830,738,QR,New York,Chicago,China Eastern Airlines
47492,QR,4091,JFK,3797,SAN,3731,738,QR,New York,San Diego,China Eastern Airlines
48000,RJ,4259,JFK,3797,AMM,2170,340 330,RJ,New York,Amman,Air Vanuatu
48830,SA,4305,JFK,3797,JNB,813,346,SA,New York,Johannesburg,Spirit Airlines
49342,SE,5479,JFK,3797,CDG,1382,763 332,SE,New York,Paris,Air New Zealand
49904,SK,4319,CPH,609,SFO,3469,343,SK,Copenhagen,San Francisco,Austrian Airlines
50333,SN,1531,JFK,3797,BRU,302,333,SN,New York,Brussels,Ozark Air Lines
50469,SQ,4435,HKG,3077,SFO,3469,77W,SQ,Hong Kong,San Francisco,Ozark Air Lines
50475,SQ,4435,ICN,3930,SFO,3469,77W,SQ,Seoul,San Francisco,Ozark Air Lines
50479,SQ,4435,JFK,3797,FRA,340,388,SQ,New York,Frankfurt,Ozark Air Lines
50855,SU,130,JFK,3797,ATL,3682,752 319 738 757 M88,SU,New York,Atlanta,Patriot Airways
50856,SU,130,JFK,3797,SVO,2985,333 77W,SU,New York,Moscow,
51453,SV,4533,JFK,3797,JED,2072,777,SV,New York,Jeddah,Pegasus Airlines
51454,SV,4533,JFK,3797,RUH,2082,777,SV,New York,Riyadh,Air Fiji
51673,SY,4356,JFK,3797,MSP,3858,73G 738,SY,New York,Minneapolis,Air Fiji
51696,SY,4356,MSP,3858,SFO,3469,73G 738,SY,Minneapolis,San Francisco,Pegasus Airlines
52666,TK,4951,JFK,3797,IST,1701,330 77W,TK,New York,Istanbul,Precision Air
55765,UA,5209,ABQ,4019,SFO,3469,CRJ,UA,Albuquerque,San Francisco,Shandong Airlines
